Year,Adjusted_Total,Runtime(Mins),Censor,Total_Gross,main_genre,side_genre,dir_numeric,Rating,discrete
2001,13.661521084337352,101,4,24.19,5,9.0,40.8925,6.9,1
2015,13.653029107616751,104,18,32.36,2,5.0,32.36,6.5,0
1985,13.610164239231487,94,0,14.64,2,9.4,31.237499999999997,7.2,1
2011,13.577004152974691,81,18,30.54,2,2.9,50.56666666666667,5.6,0
2000,13.565621370499423,104,18,23.36,6,10.7,32.489999999999995,5.8,0
2018,13.54801840650825,107,4,34.02,6,10.4,34.20333333333333,6.3,0
2009,13.545449036762887,101,16,29.06,10,8.5,29.06,5.5,0
2016,13.52438013257726,118,4,32.46,2,5.7,74.53916666666667,5.6,0
2015,13.501141268347839,109,9,32.0,3,2.7,17.665,6.3,0
1996,13.490596110934018,84,18,21.16,6,10.3,20.655,5.8,0
1999,13.483415878733302,188,16,22.46,5,5.0,19.08125,8.0,1
1999,13.423382860573312,122,16,22.36,2,5.0,95.35095238095236,6.1,0
2010,13.39108621428948,109,1,29.2,2,7.1,29.2,6.1,0
1962,13.388429752066116,134,16,4.05,5,8.7,24.674999999999997,8.0,1
2013,13.38014691547263,130,16,31.17,6,3.7,59.581999999999994,5.8,0
2004,13.378628783199503,102,4,25.27,2,5.7,18.791818181818183,6.2,0
2018,13.364829445103377,117,16,33.56,6,2.2,33.56,6.0,0
1995,13.354478836268182,111,18,20.35,6,10.8,37.27,5.8,0
2011,13.34583053936805,105,1,30.02,1,5.0,87.075,6.4,0
2007,13.345074512410829,121,16,27.67,3,10.4,19.650000000000002,6.1,0
2006,13.328923979992558,103,9,26.87,2,5.3,26.87,6.3,0
2008,13.325437465891014,101,18,28.69,10,9.7,35.51833333333334,6.2,0
1995,13.321666848955482,128,16,20.3,5,5.0,63.32285714285714,5.0,0
2015,13.319719682554416,120,4,31.57,6,10.4,80.08999999999999,6.8,1
2008,13.30221432635478,137,18,28.64,6,2.53,48.411,7.1,1
1990,13.294215192295427,90,1,17.37,3,5.1,45.79,5.0,0
2016,13.286891017495034,133,16,31.89,6,10.4,71.42299999999999,7.3,1
2009,13.284421801367596,105,4,28.5,5,2.57,22.675,7.1,1
2005,13.241732451461486,93,4,25.86,6,3.8,10.955,5.4,0
1985,13.238301828323523,91,16,14.24,2,8.3,14.24,7.3,1
1996,13.229199872489641,97,0,20.75,5,8.5,47.07666666666666,6.2,0
1998,13.220183017228157,136,18,21.55,5,2.5,33.698750000000004,6.9,1
1988,13.216827566767671,88,4,15.63,2,8.3,15.63,6.2,0
1998,13.164971115996114,105,16,21.46,8,9.7,27.390909090909098,4.6,0
1992,13.163083501603513,99,9,18.47,2,0.53,56.22375,6.7,1
2013,13.161222471234868,105,4,30.66,2,5.0,20.435000000000002,6.3,0
1994,13.15567549333783,110,16,19.5,6,10.4,30.334545454545456,8.5,1
2017,13.13236566505804,91,18,32.19,2,2.9,32.19,5.6,0
2015,13.117202563529196,119,18,31.09,5,8.5,50.385555555555555,6.5,0
1996,13.101689512272877,107,4,20.55,6,5.4,67.1,5.6,0
2005,13.062513334755705,119,9,25.51,6,3.8,369.26666666666665,7.8,1
1986,13.04645328062039,117,1,14.3,3,8.52,50.885000000000005,6.6,1
2005,13.042031149989327,105,9,25.47,5,8.5,12.137500000000001,5.6,0
2018,13.034292840829364,115,17,32.73,3,8.3,29.085,6.8,1
1987,13.016501650165017,88,1,14.79,2,2.9,13.9725,7.4,1
1994,13.01399898802496,107,8,19.29,2,0.52,30.56,6.4,0
2016,12.978571815458459,127,4,31.15,6,3.7,64.196,5.4,0
2014,12.968022770777877,117,16,30.7,6,8.52,80.07833333333333,6.2,0
2011,12.954613654802966,87,9,29.14,6,7.7,29.14,5.7,0
2011,12.94572236197194,93,16,29.12,6,10.8,64.20142857142856,6.5,0
2014,12.942678100867564,114,16,30.64,3,2.7,234.0025,7.3,1
2016,12.9244076313169,97,9,31.02,5,5.5,73.92999999999999,6.7,1
2014,12.917333430957248,118,16,30.58,6,10.7,93.14999999999999,6.2,0
2009,12.906864550170832,90,16,27.69,8,9.7,36.7,6.0,0
1996,12.872170863882696,130,16,20.19,1,5.0,39.17,7.3,1
1996,12.821166719795988,89,18,20.11,2,10.0,20.11,6.5,0
1996,12.81479120178515,117,4,20.1,2,2.5,51.56125,6.1,0
2013,12.796348397505264,113,16,29.81,2,5.3,91.24777777777778,6.4,0
2000,12.77584204413473,110,4,22.0,5,0.5,32.43,7.7,1
1990,12.758466738950188,96,0,16.67,2,8.0,48.93749999999999,7.1,1
2018,12.751544661269671,101,1,32.02,0,2.2,29.285555555555554,7.8,1
2004,12.711550339715874,120,3,24.01,6,2.2,82.15,5.8,0
2004,12.711550339715874,119,18,24.01,6,2.2,29.285555555555554,7.2,1
2005,12.693834008960952,92,18,24.79,2,5.0,52.60375,7.5,1
1999,12.684976737205462,99,18,21.13,8,9.7,22.05,6.9,1
2009,12.655159716039657,132,18,27.15,6,10.4,64.88636363636364,6.7,1
2016,12.645253759202705,91,4,30.35,6,3.7,30.35,5.7,0
1991,12.643945420057518,100,4,17.22,6,2.2,23.064999999999998,5.7,0
1981,12.63678856200165,149,18,11.49,5,1.5,83.96444444444444,8.4,1
1981,12.63678856200165,123,0,11.49,6,10.4,51.888999999999996,7.4,1
2019,12.571510898862376,119,16,32.14,6,10.3,16.095,6.2,0
2012,12.561308426072554,124,4,28.84,2,5.7,71.72,6.2,0
2005,12.555579261787923,103,16,24.52,6,10.4,81.65500000000002,7.0,1
2017,12.532658379328456,95,4,30.72,6,10.8,30.72,5.9,0
2018,12.524549643876673,96,4,31.45,6,1.3,54.2675,6.6,1
1995,12.521054358525646,103,4,19.08,6,5.4,19.08,5.6,0
2003,12.51370328425821,104,4,23.02,6,2.5,23.02,5.4,0
2005,12.49925325368039,97,4,24.41,6,10.7,50.45666666666667,4.7,0
2011,12.48782078117417,106,4,28.09,6,9.7,71.512,5.1,0
2008,12.484759814679345,87,16,26.88,8,9.0,26.88,4.0,0
2005,12.483891615105607,98,1,24.38,2,5.1,24.38,6.0,0
2002,12.469770674079221,108,16,22.43,10,5.5,28.75714285714286,6.1,0
2004,12.457425218388774,121,4,23.53,1,2.53,23.53,8.1,1
2008,12.452247419328618,115,16,26.81,1,2.53,17.564999999999998,6.7,1
1990,12.437017666943046,98,0,16.25,6,10.3,10.64,5.9,0
2015,12.433707286819088,104,18,29.47,3,1.1,51.557500000000005,6.3,0
1998,12.416543121517302,108,16,20.24,6,8.7,16.52,6.1,0
2001,12.407756024096388,97,18,21.97,6,9.7,22.439999999999998,6.6,1
2011,12.3900165600329,86,9,27.87,5,7.3,14.870000000000001,5.5,0
2017,12.381711647546181,112,4,30.35,5,8.5,30.35,6.4,0
2008,12.373288744905423,75,0,26.64,6,2.8,26.64,4.6,0
2002,12.369701181375955,115,18,22.25,2,5.0,36.977500000000006,7.7,1
2005,12.36611905269895,122,20,24.15,10,5.0,22.064000000000004,7.6,1
2013,12.362792145191264,103,16,28.8,6,10.3,22.7525,6.5,0
2007,12.361194786884333,87,9,25.63,2,5.52,32.86142857142857,5.2,0
2018,12.273660414126523,116,4,30.82,6,5.2,30.82,5.3,0
2008,12.271106930945995,109,18,26.42,6,10.8,82.03166666666667,6.8,1
2017,12.243003839962467,119,18,30.01,1,2.7,32.86142857142857,7.5,1
1995,12.232308870173902,108,16,18.64,6,8.53,124.726,6.5,0
2018,12.229854358138398,100,4,30.71,0,3.6,30.71,7.8,1
2006,12.217766938117478,104,9,24.63,6,1.2,36.2125,7.6,1
1994,12.204418957665709,112,4,18.09,7,8.5,49.552499999999995,6.4,0
2018,12.194013039602664,100,18,30.62,2,9.4,30.712,6.0,0
2008,12.18750362861555,109,4,26.24,5,2.5,38.455714285714286,7.9,1
1987,12.180418041804181,110,0,13.84,6,8.52,15.025,6.7,1
2014,12.17811389190639,110,9,28.83,5,2.5,81.21249999999999,6.8,1
2018,12.174101195971698,93,4,30.57,8,9.7,38.50333333333333,3.2,0
2018,12.174101195971698,90,9,30.57,2,9.4,60.489999999999995,3.9,0
1985,12.169197396963126,94,0,13.09,2,8.7,44.53,6.3,0
2017,12.165490653371569,134,16,29.82,5,4.0,35.7975,7.2,1
1998,12.158887582434435,97,18,19.82,6,10.4,19.82,5.9,0
2015,12.142588928220338,114,4,28.78,6,10.7,43.285,5.3,0
2004,12.134474543368922,96,1,22.92,2,7.1,22.92,6.3,0
1985,12.085528354508835,108,0,13.0,2,2.5,20.59,6.9,1
1979,12.056493282810884,88,1,8.75,6,3.8,45.79,6.8,1
2021,12.045625019028876,98,16,32.64,6,8.6,32.64,6.0,0
2008,12.043520163490902,85,16,25.93,8,9.7,25.93,5.2,0
2016,12.020282403723165,101,1,28.85,6,2.2,54.0,4.7,0
2003,12.019026047565118,88,1,22.11,6,2.5,22.11,5.2,0
1986,12.015509769634303,86,1,13.17,2,8.3,48.19222222222222,6.1,0
1990,12.008418904266852,125,4,15.69,2,5.7,42.085384615384605,5.6,0
2006,11.979661857715678,97,18,24.15,2,2.9,18.791818181818183,7.3,1
1993,11.95500432650707,121,18,17.27,10,5.0,38.61,7.8,1
1981,11.932911740445421,116,0,10.85,5,2.55,33.955,6.6,1
2013,11.890602167423541,104,16,27.7,8,9.7,31.42,6.5,0
1989,11.8902930895402,103,1,14.74,1,5.0,22.675,7.9,1
2010,11.88688200939669,100,4,25.92,2,5.5,25.92,6.4,0
2009,11.86741680922172,98,9,25.46,8,9.5,25.46,5.9,0
2009,11.86275560858966,118,16,25.45,6,10.4,7.982000000000001,6.5,0
2019,11.859620735952312,125,16,30.32,2,5.5,37.10999999999999,6.8,1
2008,11.857735047201032,129,4,25.53,1,2.7,50.368,6.3,0
1983,11.847389558232932,79,0,11.8,2,2.9,13.9725,7.7,1
1992,11.844637130300509,86,4,16.62,6,2.5,16.62,5.6,0
1996,11.839336946126876,116,4,18.57,6,5.3,67.63933333333333,5.9,0
2018,11.835599854245302,133,9,29.72,10,5.0,35.214000000000006,7.4,1
2005,11.823341156390011,124,18,23.09,5,8.53,13.9725,7.6,1
2010,11.785990263946562,105,1,25.7,2,5.5,55.695,5.7,0
1980,11.782788957427448,103,0,9.71,5,7.3,9.71,7.2,1
2017,11.741207947821387,140,18,28.78,1,10.4,28.78,7.4,1
2007,11.739035548683757,133,9,24.34,5,7.2,25.115000000000002,7.3,1
2006,11.726675209788763,102,9,23.64,8,9.7,32.7025,3.7,0
2002,11.719249478804725,120,9,21.08,1,5.0,36.330000000000005,7.3,1
2013,11.718896720962553,117,18,27.3,1,5.0,19.540000000000003,7.9,1
1988,11.711648227749983,105,1,13.85,2,7.5,28.923333333333332,5.4,0
2005,11.705568593983354,122,4,22.86,10,5.3,48.78666666666667,6.2,0
2015,11.703801836999032,97,16,27.74,8,9.7,27.74,5.3,0
2005,11.690206955408573,105,9,22.83,2,5.7,14.873333333333333,6.2,0
2002,11.680333564975678,92,16,21.01,2,5.5,79.59,6.4,0
1998,11.637441848576247,87,16,18.97,6,10.8,64.88636363636364,6.1,0
1995,11.608881111232636,100,8,17.69,2,5.1,45.75,6.6,1
2016,11.603634833403472,111,16,27.85,5,5.0,21.385,7.4,1
1994,11.597233934896272,114,1,17.19,5,7.1,45.541999999999994,6.5,0
1999,11.574365901245685,142,18,19.28,10,5.7,33.698750000000004,6.7,1
2013,11.568654455309186,123,18,26.95,6,1.2,95.35095238095236,8.1,1
2013,11.568654455309186,123,18,26.95,6,1.2,95.35095238095236,8.1,1
2007,11.565409714767318,109,14,23.98,10,9.7,47.07666666666666,5.7,0
2006,11.55305692199578,97,16,23.29,6,3.7,43.313,5.1,0
2002,11.55246699096595,101,9,20.78,5,0.5,25.255000000000003,7.5,1
2015,11.547694891083761,106,16,27.37,6,3.7,48.02,5.9,0
2008,11.54190034950825,113,14,24.85,6,5.3,22.7525,6.5,0
2015,11.51394203791289,103,17,27.29,6,8.5,27.356666666666666,6.7,1
2001,11.509789156626507,96,16,20.38,8,9.7,29.225,4.8,0
2012,11.50291801430569,91,9,26.41,6,10.3,44.68,5.3,0
2016,11.486973513713956,117,1,27.57,6,2.53,32.86142857142857,6.7,1
2010,11.46497107387798,88,16,25.0,2,8.0,23.715,5.5,0
2006,11.453846471828365,85,4,23.09,7,8.5,29.455,5.0,0
2013,11.431290098140396,125,16,26.63,6,5.2,22.064000000000004,5.8,0
2019,11.425445966265404,90,16,29.21,5,8.3,29.21,5.7,0
1995,11.405446789893906,122,18,17.38,5,8.5,17.38,7.3,1
2016,11.403643999650019,111,1,27.37,1,2.7,28.415,6.8,1
2007,11.401429760512901,121,16,23.64,6,9.3,40.5,7.8,1
2005,11.39833582248773,83,16,22.26,2,2.9,22.26,4.6,0
2005,11.367612545338167,116,18,22.2,10,0.53,27.8,7.3,1
2017,11.337323449268808,102,16,27.79,5,8.5,27.79,4.5,0
2017,11.333243807869287,118,4,27.78,6,10.3,59.36888888888888,7.0,1
2014,11.303722780000522,118,16,26.76,5,5.5,29.659999999999997,6.6,1
2012,11.276431177219779,101,9,25.89,6,9.4,66.72571428571429,5.1,0
2000,11.26016260162602,107,18,19.39,2,5.0,61.41166666666667,7.2,1
1994,11.246415921740596,99,1,16.67,3,10.3,16.67,6.1,0
1998,11.238689228567045,97,0,18.32,3,2.7,45.79,5.8,0
2004,11.234448072002117,84,9,21.22,6,10.3,21.22,4.1,0
1996,11.220911699075554,101,16,17.6,6,10.4,36.931250000000006,6.4,0
1999,11.202161188653758,133,4,18.66,9,8.5,10.331999999999999,6.7,1
2014,11.193895877055821,98,9,26.5,5,8.7,26.5,4.8,0
2016,11.191153738786975,102,18,26.86,10,8.52,6.785,7.6,1
2009,11.186881516941133,118,16,24.0,5,0.51,132.20000000000002,5.8,0
2005,11.183272882440791,107,1,21.84,2,5.7,26.439999999999998,6.6,1
2009,11.182220316309074,86,18,23.99,2,10.4,23.99,5.7,0
2016,11.178654311677382,107,16,26.83,6,8.3,39.07363636363636,5.5,0
2006,11.176057211359595,96,9,22.53,2,2.5,81.21249999999999,5.2,0
2006,11.171096688851224,121,18,22.52,10,5.5,42.085384615384605,5.6,0
2011,11.167463795767004,116,18,25.12,6,10.8,25.12,6.4,0
2015,11.16375618626512,114,18,26.46,6,10.8,61.76714285714286,6.6,1
2013,11.160854019964336,109,4,26.0,6,2.8,40.5,6.9,1
2006,11.15621512132611,110,18,22.49,10,8.52,18.2275,7.7,1
1990,11.14356782958097,125,16,14.56,2,10.4,9.52125,7.2,1
2001,11.137048192771086,124,16,19.72,10,5.5,19.035,6.8,1
2010,11.130193918520742,94,1,24.27,6,2.1,72.71666666666667,5.4,0
2004,11.123268331421512,113,1,21.01,6,5.2,48.54600000000001,6.1,0
2014,11.113637755673157,114,16,26.31,6,10.4,15.454999999999998,6.5,0
2016,11.07449241909746,93,4,26.58,8,9.7,26.58,4.8,0
2011,11.038540049717145,95,16,24.83,6,3.7,41.78600000000001,5.4,0
2003,11.03510758776897,101,9,20.3,2,5.5,116.98666666666666,6.3,0
2011,11.02964875688612,90,18,24.81,2,5.0,24.81,6.4,0
1996,11.0296461587504,100,4,17.3,6,2.2,40.21333333333333,5.0,0
2017,11.023191061505694,97,4,27.02,2,5.7,27.02,5.8,0
2014,11.00381085272846,94,18,26.05,2,5.5,26.05,6.1,0
2016,11.003662332143112,123,9,26.41,6,5.7,40.076,5.7,0
1988,11.001338876752872,94,16,13.01,6,8.3,16.52,7.2,1
2010,10.997200254063758,92,18,23.98,6,10.8,43.248000000000005,6.4,0
1997,10.983283148167375,177,16,17.63,6,5.2,86.72333333333334,6.1,0
2013,10.976270665018772,126,16,25.57,5,2.5,36.977500000000006,8.0,1
2019,10.971713774520525,100,4,28.05,2,8.5,29.957500000000003,6.2,0
1991,10.955148993452855,118,1,14.92,2,0.53,27.655714285714286,7.6,1
2008,10.928809465751675,114,9,23.53,6,10.4,13.790000000000001,6.9,1
2001,10.928087349397593,90,4,19.35,2,10.2,84.20769230769231,5.8,0
2015,10.885295147605445,83,9,25.8,8,9.5,25.8,5.2,0
2000,10.871080139372824,90,9,18.72,2,2.9,13.050000000000002,7.4,1
2007,10.846791679946495,103,18,22.49,6,10.8,22.49,6.2,0
1988,10.815305475301248,104,0,12.79,2,5.7,58.498333333333335,6.3,0
2010,10.81376071688171,97,16,23.58,6,2.2,38.50333333333333,6.3,0
2013,10.787394673911683,115,16,25.13,6,8.5,33.242000000000004,6.7,1
2008,10.784826000627024,96,16,23.22,2,5.7,13.9725,7.1,1
1985,10.784009916330959,101,0,11.6,6,8.5,9.815,6.1,0
2014,10.74614004197359,108,4,25.44,5,8.51,29.085,7.7,1
2009,10.739406256263488,105,9,23.04,6,10.4,11.78,5.5,0
2011,10.736236093462306,127,16,24.15,5,9.7,10.979999999999999,7.0,1
2014,10.720795372063275,165,16,25.38,5,5.0,14.184545454545455,7.9,1
1990,10.707315517571274,90,1,13.99,3,8.52,13.99,6.4,0
2019,10.690086896885772,148,16,27.33,5,8.5,35.7,7.1,1
2009,10.68813304931084,109,9,22.93,5,5.5,22.93,5.6,0
1996,10.68536818616513,110,16,16.76,2,7.7,164.73624999999998,7.1,1
2014,10.678554255546082,102,18,25.28,2,5.5,25.28,6.4,0
2010,10.657837110276969,98,18,23.24,6,10.4,35.214000000000006,6.4,0
2003,10.649150622876556,130,16,19.59,10,8.52,27.655714285714286,7.5,1
2008,10.640842535502374,119,14,22.91,5,5.5,124.15375,7.3,1
2002,10.607366226546212,125,4,19.08,5,1.5,35.51833333333334,6.3,0
2015,10.60683410894577,92,18,25.14,5,7.7,12.785,6.9,1
1998,10.600685036552322,82,18,17.28,2,10.0,26.686666666666667,6.6,1
2003,10.589354473386182,116,9,19.48,6,3.8,73.61999999999999,5.6,0
1995,10.578584709613912,98,18,16.12,6,10.4,16.12,6.4,0
2015,10.556204829189467,122,17,25.02,6,1.3,95.35095238095236,6.9,1
2020,10.552094931504113,109,16,27.31,7,8.5,22.7525,4.9,0
2014,10.551830905994509,108,16,24.98,6,8.5,36.1,6.2,0
1996,10.519604717883329,93,16,16.5,5,5.0,20.836363636363636,8.1,1
1993,10.5151427747332,120,4,15.19,10,5.8,15.19,6.2,0
2013,10.508373323412574,90,7,24.48,2,5.7,24.48,6.5,0
1982,10.507772020725389,82,1,10.14,0,5.2,35.23666666666667,7.5,1
1998,10.496395889780684,93,4,17.11,2,5.7,29.285555555555554,7.6,1
2008,10.464346675026997,90,4,22.53,6,3.8,20.79,5.5,0
2000,10.45296167247387,106,4,18.0,6,8.51,18.0,5.7,0
2001,10.442394578313253,100,18,18.49,2,9.4,30.712,7.0,1
2017,10.394926285979462,88,18,25.48,2,10.0,25.48,5.6,0
2018,10.362123425553929,102,4,26.02,5,8.5,26.02,7.6,1
2011,10.309454037573122,109,8,23.19,3,2.1,41.625,5.8,0
1990,10.294023853562088,110,16,13.45,10,8.52,28.415,6.9,1
2001,10.284262048192772,131,4,18.21,6,8.52,9.51,6.9,1
1973,10.270270270270268,124,0,4.56,6,9.4,11.78,7.2,1
2011,10.256106280586973,108,18,23.07,6,5.2,23.07,5.9,0
1994,10.247933884297519,106,18,15.19,2,5.0,62.196666666666665,7.2,1
2017,10.243979554197185,132,4,25.11,1,10.4,77.35947368421053,6.8,1
1992,10.23399453616819,99,1,14.36,2,2.5,16.52,6.0,0
2005,10.23085129080435,109,18,19.98,6,10.4,6.936666666666667,6.3,0
1984,10.20375421145516,84,0,10.6,2,2.9,13.9725,7.4,1
2002,10.179291174426684,132,9,18.31,6,5.2,21.560000000000002,6.5,0
2001,10.16566265060241,106,9,18.0,10,5.5,18.0,5.8,0
1998,10.165124482388425,93,18,16.57,5,0.5,16.57,5.8,0
1983,10.140562248995982,93,4,10.1,2,2.5,41.894999999999996,6.4,0
1988,10.138820379113524,155,1,11.99,5,5.5,3.9475,8.5,1
1986,10.126967231810232,99,4,11.1,6,2.2,16.52,7.2,1
2017,10.117510670812035,101,11,24.8,5,5.0,130.51749999999998,7.6,1
1999,10.109560258141977,102,18,16.84,2,10.0,58.569,7.2,1
2016,10.103703580252574,123,16,24.25,2,5.7,47.895,6.5,0
1993,10.065186039803866,109,4,14.54,5,8.5,14.54,6.3,0
2021,10.063853991082029,92,16,27.27,6,10.4,18.259999999999998,7.4,1
1998,10.005623434384743,121,18,16.31,10,8.52,124.726,7.5,1
1999,9.989494221822001,127,18,16.64,10,5.5,62.776666666666664,6.6,1
1999,9.989494221822001,121,18,16.64,5,8.5,47.43857142857142,6.8,1
1988,9.986611232471287,92,16,11.81,6,1.2,11.81,6.8,1
2017,9.9747232218288,135,16,24.45,5,7.5,46.01333333333333,5.8,0
2019,9.974285249564113,109,5,25.5,2,5.7,18.7875,7.5,1
2005,9.923618519308723,134,9,19.38,2,10.1,19.38,6.3,0
2007,9.920787232392147,102,9,20.57,10,5.8,38.55,6.1,0
2002,9.917998610145935,95,18,17.84,2,5.7,19.08125,7.3,1
2000,9.91289198606272,94,8,17.07,2,10.0,13.9725,6.6,1
2005,9.882654149775973,97,16,19.3,2,8.0,49.552499999999995,5.0,0
1985,9.882243569879147,82,1,10.63,2,7.3,13.9725,7.7,1
2014,9.880197153371158,104,7,23.39,5,5.5,23.39,6.2,0
1985,9.854353889061048,97,4,10.6,2,10.4,47.43857142857142,7.6,1
2000,9.837398373983742,120,18,16.94,10,8.52,14.873333333333333,7.0,1
2007,9.809859616278867,80,18,20.34,2,10.0,26.590000000000003,5.9,0
2014,9.808387255291931,105,16,23.22,6,5.2,39.07363636363636,5.5,0
2018,9.804591803886924,120,10,24.62,1,5.0,59.965,7.1,1
2007,9.790567856954818,114,16,20.3,10,5.5,64.725,7.6,1
2009,9.788521327323492,87,1,21.0,0,2.2,29.285555555555554,7.9,1
1972,9.756875249103228,138,0,4.08,9,8.5,30.93,8.0,1
2008,9.744429349403745,104,16,20.98,10,8.3,20.98,5.9,0
2014,9.723905022257547,119,4,23.02,6,5.4,23.02,6.2,0
1972,9.709047429254682,99,1,4.06,6,2.2,4.06,7.2,1
2009,9.704619715946434,91,8,20.82,6,10.3,73.85,5.2,0
2010,9.69936552850077,133,7,21.15,6,10.4,20.882499999999997,7.3,1
2013,9.67130927191525,100,16,22.53,2,2.9,22.53,5.9,0
2004,9.651460337068736,88,16,18.23,3,2.0,32.48,7.0,1
1999,9.64730601831007,116,9,16.07,2,7.3,29.659999999999997,6.4,0
2002,9.628908964558722,99,4,17.32,6,2.2,17.32,5.5,0
2001,9.60655120481928,105,4,17.01,5,0.5,48.19222222222222,6.3,0
2011,9.60259625750666,102,18,21.6,3,2.5,50.56666666666667,5.5,0
1985,9.575457080880076,97,0,10.3,2,5.5,10.3,7.1,1
2018,9.561667311589156,111,16,24.01,10,5.0,12.64,6.5,0
2010,9.54344192189603,106,18,20.81,2,5.7,20.81,7.0,1
2006,9.519242693563722,110,18,19.19,2,2.9,30.712,6.2,0
2003,9.518459796149491,91,9,17.51,2,0.5,13.050000000000002,7.2,1
2007,9.481899707770037,124,18,19.66,5,5.0,19.66,7.4,1
2015,9.480332634367999,96,11,22.47,6,10.8,22.47,5.7,0
2011,9.460335572210264,92,9,21.28,5,9.7,22.675,6.0,0
2005,9.45764881587369,110,4,18.47,6,10.7,21.963333333333335,5.9,0
2015,9.429703354611695,106,9,22.35,5,9.5,53.855000000000004,6.3,0
2012,9.403559255163191,130,4,21.59,5,5.0,8.6825,7.4,1
2008,9.386793000545744,115,18,20.21,6,10.4,14.405000000000001,6.7,1
2005,9.380840622999784,126,18,18.32,5,5.0,25.255000000000003,7.3,1
2013,9.349361559800895,90,18,21.78,2,5.7,21.78,5.6,0
2006,9.34562440577074,92,9,18.84,6,2.7,18.84,4.7,0
1989,9.33315407367572,84,1,11.57,2,10.0,11.57,4.3,0
2012,9.312093417109264,140,16,21.38,10,8.52,14.556666666666667,7.3,1
1999,9.305117814798137,100,18,15.5,9,8.51,15.5,7.0,1
2021,9.296240632026267,88,0,25.19,6,8.4,49.98333333333333,5.7,0
1985,9.23148435079021,132,1,9.93,5,7.5,21.6,7.9,1
2006,9.22657186556984,110,8,18.6,2,7.1,18.6,5.3,0
2013,9.224875111116676,131,9,21.49,5,1.5,21.49,7.5,1
2007,9.197346257740314,108,9,19.07,2,5.7,19.07,7.0,1
2008,9.187074000534132,103,9,19.78,6,7.5,19.78,4.7,0
2001,9.1773343373494,116,1,16.25,5,9.2,16.25,6.0,0
2009,9.112647235674967,94,1,19.55,0,3.6,40.419999999999995,6.3,0
2007,9.10571040095108,113,18,18.88,2,5.0,74.53916666666667,5.9,0
2002,9.089645587213344,109,4,16.35,5,5.0,16.35,7.1,1
2017,9.077202113934185,111,4,22.25,1,2.53,28.415,6.8,1
2000,9.070847851335657,98,9,15.62,2,5.5,56.05333333333334,5.3,0
2011,9.060227394814154,110,4,20.38,6,3.7,39.07363636363636,5.7,0
2004,9.05850172063884,99,4,17.11,6,2.5,8.799999999999999,7.7,1
2004,9.042618900555897,87,16,17.08,2,8.7,17.08,4.9,0
2004,9.037324627194916,96,9,17.07,2,5.5,60.14857142857142,5.6,0
1994,9.02681733850565,98,18,13.38,2,10.0,13.9725,7.4,1
2007,9.004428664499827,120,8,18.67,1,5.7,18.67,7.0,1
2004,9.000264713668047,98,9,17.0,2,5.52,32.875,6.3,0
2017,8.999688927343286,101,4,22.06,2,2.9,22.06,5.2,0
2016,8.995421043202189,134,17,21.59,1,10.4,50.368,7.3,1
2019,8.980768209019296,108,16,22.96,1,2.7,22.96,7.1,1
1974,8.964002028054757,113,1,4.42,5,9.7,54.845454545454544,7.8,1
1996,8.957602805227927,115,9,14.05,9,8.51,33.712,6.2,0
2014,8.955116701644657,93,14,21.2,8,9.7,27.356666666666666,6.2,0
1998,8.938193343898574,99,16,14.57,6,5.4,39.07363636363636,6.0,0
1999,8.932913102206214,103,4,14.88,2,5.5,46.01333333333333,7.3,1
2008,8.926974837728311,101,18,19.22,2,5.5,35.80428571428572,5.8,0
2002,8.911744266851981,81,9,16.03,6,2.0,60.415000000000006,6.2,0
1995,8.898610959203761,192,18,13.56,1,2.53,50.368,7.1,1
2002,8.895066018068103,113,18,16.0,1,10.3,33.91166666666667,7.0,1
2001,8.889307228915664,125,18,15.74,6,10.3,15.74,5.9,0
2004,8.8732021530045,126,1,16.76,3,1.2,12.137500000000001,7.8,1
2019,8.87124664549467,102,18,22.68,2,2.9,22.68,7.1,1
2015,8.85590485070691,105,9,20.99,2,5.7,56.22375,5.4,0
2003,8.855266138165344,124,4,16.29,10,8.52,47.84166666666667,7.6,1
2007,8.850094589907433,148,1,18.35,3,1.2,19.035,8.1,1
2016,8.841261442183901,98,4,21.22,6,10.7,21.22,5.7,0
2001,8.838478915662652,125,4,15.65,5,5.0,33.19,7.5,1
2007,8.835625770414397,96,18,18.32,2,0.5,153.25499999999997,6.8,1
2012,8.832986646350603,91,4,20.28,6,10.8,22.05,6.5,0
1990,8.832195930862937,102,4,11.54,2,0.53,5.92,7.2,1
2006,8.829730064900168,100,9,17.8,2,2.9,137.317,5.9,0
1998,8.821634885742037,100,16,14.38,7,9.5,64.196,7.6,1
2002,8.811674774148715,107,9,15.85,5,5.5,8.407499999999999,7.3,1
2010,8.805097784738287,94,1,19.2,0,5.2,9.985,7.6,1
2007,8.782573432273264,96,4,18.21,6,8.51,44.49142857142857,6.2,0
2000,8.75145180023229,102,16,15.07,10,8.3,15.07,7.6,1
2019,8.749990628735265,93,16,22.37,6,10.3,9.227500000000001,6.2,0
2010,8.745479935154123,113,14,19.07,5,5.5,16.745,7.1,1
2006,8.73548013724112,123,16,17.61,1,2.53,15.070000000000002,7.6,1
2005,8.725410710475781,107,16,17.04,10,4.6,17.04,6.7,1
