Year,Rating,Runtime(Mins),Censor,Total_Gross,main_genre,side_genre,dir_numeric,Adjusted_Total,discrete
1997,7.0,93,18,50.13,10,5.5,79.0425,31.230401827432253,0
1997,6.7,121,16,50.01,6,10.4,62.776666666666664,31.15564323538573,0
1982,7.5,150,0,30.04,5,5.5,58.00333333333333,31.129533678756477,0
2001,6.3,113,1,55.0,5,9.7,37.132,31.06174698795181,0
1998,5.7,114,4,50.63,6,3.1,48.93749999999999,31.059761770870608,0
2010,6.0,103,4,67.63,6,8.5,39.459999999999994,31.015039749054708,0
2006,6.0,104,4,62.51,6,10.8,166.35666666666668,31.008226199826378,0
1979,7.5,93,4,22.49,6,10.8,36.931250000000006,30.98863244919049,0
1992,7.2,123,1,43.44,5,5.0,32.60124999999999,30.95854614562299,0
2006,6.7,106,16,62.32,6,8.56,76.925,30.913976272167332,0
1993,6.4,87,16,44.59,5,8.5,62.0375,30.8670320161523,0
1985,7.2,133,4,33.2,6,10.4,35.18833333333333,30.86458010536102,0
2018,5.6,111,4,77.34,2,2.9,76.91333333333334,30.7996397283759,0
2004,5.8,95,9,58.17,3,9.3,45.75,30.79678814082767,0
2017,6.9,118,16,75.47,6,10.3,57.394999999999996,30.78905364218485,0
1982,7.1,136,0,29.71,2,5.0,79.90499999999999,30.78756476683938,0
1994,6.1,106,8,45.61,2,5.1,75.435,30.77078765390453,0
1991,7.5,137,16,41.9,2,5.8,21.6,30.765465336841462,0
1985,6.1,91,1,33.09,2,7.3,43.23,30.762317942361335,0
2005,6.3,103,1,60.06,2,5.7,41.625,30.754000426712174,0
2010,5.5,110,16,67.06,6,2.6,82.61,30.753638408570293,0
1997,5.5,104,4,49.32,6,5.4,66.71,30.725781331118267,0
2014,6.0,98,1,72.69,6,3.7,113.08800000000001,30.70506759634671,0
2004,6.2,106,9,57.89,2,0.53,39.352,30.648548486720195,0
2003,6.3,102,4,56.36,6,10.8,52.63416666666666,30.637372593431483,0
2013,6.6,115,16,71.35,5,8.53,40.78909090909091,30.62795901247905,0
2004,6.6,119,4,57.76,6,3.8,33.712,30.579722933027437,0
1962,7.5,153,0,9.25,10,5.7,27.401428571428575,30.57851239669422,0
2007,5.9,93,18,63.3,10,8.5,76.86,30.52920913030739,0
2003,5.4,95,4,56.13,2,5.5,104.32916666666667,30.512344280860702,0
2015,7.6,142,4,72.31,5,1.57,138.73962962962963,30.50836015981976,0
2009,6.4,106,4,65.45,6,10.8,67.63933333333333,30.507558136824887,0
2013,5.3,105,1,71.02,0,2.2,88.5575,30.486302019148738,0
1999,7.6,146,1,50.67,1,5.3,48.445,30.418730301665914,0
2014,6.4,103,18,71.96,6,8.3,75.585,30.396707445771202,0
1971,6.3,98,1,12.3,6,7.5,12.3,30.376620703848527,0
2011,6.0,94,1,68.22,2,7.1,58.10625,30.328199846625196,0
2004,6.2,98,4,57.23,2,7.3,62.99249999999999,30.299126444895435,0
2009,5.5,97,16,65.0,8,9.7,51.93333333333334,30.297804108382238,0
1997,3.9,121,4,48.61,6,10.7,113.72999999999999,30.28345966150971,0
1994,5.9,99,16,44.85,6,10.6,37.27,30.258053634677008,0
1987,6.9,102,1,34.37,3,10.3,119.69,30.248624862486245,0
2017,6.2,89,4,73.92,0,3.6,78.475,30.1567092252591,0
1990,5.9,102,1,39.4,2,5.5,36.41,30.15498437400344,0
2002,7.7,131,4,54.23,6,5.2,71.916,30.14871438498957,0
1997,7.7,129,4,48.32,5,9.7,86.519,30.102793064063967,0
2006,5.7,98,4,60.67,6,8.54,83.96444444444444,30.095490058286135,0
2016,7.2,103,16,72.08,5,8.5,72.08,30.031956868643523,0
1997,6.0,125,18,48.17,6,5.9,77.35947368421053,30.00934482400582,0
2015,4.4,94,8,71.04,6,10.3,55.695,29.972533615732207,0
2008,5.0,91,4,64.51,3,5.4,126.71875,29.962494629648983,0
2001,7.5,124,18,52.99,1,10.4,42.47666666666667,29.92658132530121,0
2009,6.4,102,4,64.17,2,5.8,27.73,29.910924455921357,0
1984,5.9,103,4,31.04,6,3.7,19.48,29.879672709770578,0
2002,7.9,120,4,53.71,6,5.2,19.913333333333334,29.859624739402364,0
1984,6.3,137,1,30.93,6,3.8,9.52125,29.773784694368683,0
2020,5.6,101,1,77.05,3,2.1,45.03,29.770740185733867,0
1997,6.2,109,16,47.75,6,8.3,22.1025,29.74768975184301,0
2006,6.7,167,18,59.95,5,1.57,38.61,29.738332437683436,0
2006,5.5,85,1,59.84,2,2.5,84.20769230769231,29.68376669009135,0
2004,7.6,103,16,56.0,8,9.7,127.54222222222221,29.647930821494743,0
2015,7.8,130,16,70.26,1,2.7,99.8057142857143,29.643443297316225,0
1970,7.0,116,16,11.5,3,5.53,27.25,29.620090148100452,0
2007,5.4,115,9,61.36,5,0.52,38.50333333333333,29.593558803091014,0
1988,6.1,104,16,34.99,6,10.3,36.931250000000006,29.587766894510608,0
2001,7.6,110,16,52.36,2,5.0,29.285555555555554,29.570783132530128,0
2009,7.1,107,16,63.41,2,5.8,78.91333333333334,29.556673207884888,0
1996,6.7,120,4,46.35,5,5.5,61.974000000000004,29.550525980235903,0
1993,4.8,96,1,42.66,6,2.2,42.66,29.5310066339775,0
1989,6.8,102,1,36.6,2,9.7,66.335,29.52406560903469,0
2005,7.3,145,4,57.49,5,5.5,132.20000000000002,29.43802005547258,0
1996,6.5,108,1,46.15,2,5.7,29.659999999999997,29.423015620019132,0
2012,6.2,134,16,67.54,2,5.7,97.55799999999999,29.41715572458184,0
2002,6.7,124,16,52.8,5,8.53,63.60142857142858,29.35371785962474,0
2010,6.2,94,8,64.0,2,5.1,64.0,29.350325949127626,0
1988,7.6,119,16,34.7,5,5.5,28.415,29.34254104714256,0
2008,7.1,111,4,63.17,2,5.7,71.72,29.340114490077912,0
1988,7.8,128,16,34.6,10,2.53,27.655714285714286,29.257980410119096,0
2003,6.3,119,4,53.79,6,9.5,75.19000000000001,29.24031710079275,0
2001,5.6,101,18,51.76,6,10.8,47.48,29.231927710843376,0
1971,6.9,102,16,11.8,5,8.5,62.776666666666664,29.14179872401729,0
1971,6.9,82,9,11.8,2,2.9,13.9725,29.14179872401729,0
1978,7.0,125,0,19.0,5,9.5,44.656666666666666,29.126213592233007,0
2006,4.4,98,9,58.65,2,10.0,89.4525,29.09346451159522,0
2001,7.6,131,16,51.4,6,5.9,32.17,29.02861445783133,0
2019,5.9,106,16,74.15,8,9.7,74.15,29.003656911967806,0
1987,6.6,106,0,32.95,2,7.1,32.95,28.998899889988998,0
1992,5.8,88,1,40.69,2,2.9,45.541999999999994,28.998693431523925,0
2012,6.4,109,16,66.53,6,10.4,54.2675,28.977248598703433,0
2010,6.1,109,8,63.15,6,3.1,102.13899999999998,28.960516932615775,0
2012,7.4,119,16,66.49,6,5.4,171.522,28.959826534312207,0
1993,6.9,84,1,41.83,3,2.7,30.56,28.95644649552928,0
2010,5.2,95,16,63.08,10,8.3,63.08,28.928415013608916,0
2013,5.2,98,4,67.35,6,8.5,48.54600000000001,28.910904547869155,0
2004,7.8,112,4,54.58,10,8.52,20.882499999999997,28.896144004235413,0
2005,5.5,101,9,56.39,5,8.5,56.39,28.874759974397264,0
2010,6.0,108,1,62.95,5,0.52,44.68,28.868797164024752,0
1994,5.5,104,16,42.61,6,10.3,48.604000000000006,28.746837578006406,0
2003,6.6,115,16,52.8,6,8.5,36.1,28.702151755379386,0
2005,5.6,118,9,56.05,2,10.1,88.98444444444445,28.70066140388307,0
2019,6.8,116,4,73.29,2,7.1,20.836363636363636,28.667269252570744,0
2006,7.0,105,8,57.79,1,5.3,43.285,28.66685957587532,0
1998,6.2,104,16,46.68,2,5.8,46.68,28.636572772353148,0
1997,7.2,91,4,45.95,2,5.0,26.18,28.626310871145265,0
2019,6.7,99,16,73.12,6,8.2,89.05600000000001,28.60077401757365,0
1997,7.2,135,1,45.86,10,8.52,54.845454545454544,28.570241927110374,0
2013,6.8,98,11,66.38,2,8.2,37.10999999999999,28.494518840201255,0
2012,5.8,131,4,65.42,6,3.8,71.42299999999999,28.493786311846964,0
2006,8.0,143,16,57.37,3,8.52,48.411,28.458517630523744,0
2001,7.4,120,1,50.34,5,9.5,35.23666666666667,28.42996987951808,0
2010,5.8,103,18,61.98,5,7.7,99.68375,28.423956286358287,0
2003,6.9,109,8,52.28,1,5.3,52.28,28.41947904869762,0
2001,6.8,90,1,50.29,2,5.5,39.352,28.40173192771085,0
1980,8.2,129,16,23.38,1,5.3,47.43857142857142,28.370917180705842,0
1987,7.2,97,4,32.22,2,8.0,54.09571428571428,28.356435643564353,0
2003,7.3,90,16,52.16,9,8.5,89.905,28.35424688561721,0
2000,7.2,129,4,48.82,1,5.0,35.214000000000006,28.350754936120797,0
1995,7.7,136,1,43.18,5,5.5,64.43333333333334,28.336432243246197,0
2011,6.8,113,4,63.69,6,9.7,61.76714285714286,28.31432202039811,0
1993,7.6,113,4,40.9,6,10.4,54.09571428571428,28.312662244015,0
2012,7.1,112,1,65.0,2,0.52,76.02000000000001,28.310854635739112,0
2012,5.6,106,1,64.94,3,2.7,44.866,28.284721539152276,0
2014,6.2,81,8,66.95,2,5.1,25.7775,28.280427508259898,0
2003,7.0,121,16,51.97,6,8.56,76.925,28.25096262740657,0
1997,6.5,89,1,45.32,3,2.1,45.32,28.23382826290105,0
1982,6.1,85,1,27.15,2,7.5,27.15,28.134715025906736,0
2012,7.0,89,4,64.58,6,5.4,64.58,28.127922959631256,0
2002,5.4,98,1,50.55,6,2.8,50.55,28.102849200833912,0
1982,7.1,90,4,27.09,2,5.0,56.05333333333334,28.072538860103624,0
2016,6.3,81,16,67.27,8,9.0,103.24333333333334,28.027882055405794,0
2016,8.1,139,16,67.21,1,2.53,117.84400000000001,28.002883201186613,0
2006,7.3,103,1,56.44,1,5.0,28.415,27.997189037245253,0
2008,6.0,99,4,60.27,2,5.5,60.27,27.993172396976345,0
2009,5.9,81,16,60.05,2,2.9,82.73666666666666,27.990509795513123,0
2013,6.3,114,4,65.19,6,3.7,135.857,27.983695136979808,0
1989,6.6,133,4,34.67,6,8.54,53.278,27.96719548265663,0
1997,7.0,105,18,44.89,10,8.52,89.905,27.965943308067704,0
2010,6.3,109,16,60.97,2,0.5,71.72,27.960771454973614,0
1991,6.3,93,1,38.04,3,2.5,56.705,27.931224377409286,0
1991,6.8,107,4,38.02,10,5.5,63.30800000000001,27.91653919109099,0
1980,6.3,117,16,23.0,10,5.5,13.225,27.909798766306004,0
1995,8.2,178,16,42.44,10,5.0,47.43857142857142,27.850814831018262,0
2015,5.6,115,16,66.01,2,0.53,66.01,27.850322972613778,0
1987,6.7,94,1,31.62,2,5.7,31.62,27.828382838283826,0
1993,7.5,121,0,40.16,5,0.52,22.299999999999997,27.80040380732622,0
1981,7.1,99,4,25.24,6,3.8,16.52,27.75914215012373,0
2004,5.8,113,18,52.41,6,8.3,38.55,27.747286684902495,0
1961,8.0,134,16,8.28,5,2.5,8.28,27.70002787844995,0
1997,6.7,98,1,44.46,6,2.2,60.415000000000006,27.69805835323435,0
2012,6.3,100,4,63.54,2,5.7,73.92999999999999,27.674949285459434,0
2018,5.2,97,0,69.49,6,8.3,69.49,27.673480278314464,0
1984,6.7,101,1,28.73,6,3.8,36.47,27.656024386330824,0
1979,8.0,94,0,20.05,2,2.9,20.05,27.626593179469516,0
2010,5.8,96,4,60.13,6,8.3,39.07363636363636,27.575548426891316,0
2016,5.7,120,7,66.18,6,3.4,78.91333333333334,27.57373620375733,0
1975,7.7,160,0,14.82,2,0.53,28.06625,27.537937441932485,0
2010,5.0,101,1,60.02,2,7.1,94.58666666666666,27.525102554166253,0
1997,7.3,155,16,44.18,1,2.53,138.73962962962963,27.523621638459144,0
2015,6.2,94,16,65.21,8,9.7,126.71875,27.512794440905076,0
2004,6.3,126,4,51.88,6,5.2,64.88636363636364,27.466690196770493,0
2014,6.0,150,4,65.01,6,5.2,77.35947368421053,27.46094984782638,0
2013,6.6,105,16,63.91,2,5.0,102.13899999999998,27.434237708304643,0
2010,7.2,123,8,59.71,1,5.1,71.56,27.382936912850163,0
1998,7.2,178,16,44.62,5,7.3,77.55199999999999,27.3728336997086,0
2009,5.4,89,4,58.72,2,5.5,62.99249999999999,27.370570111449304,0
2004,7.7,106,1,51.68,1,5.1,68.11,27.360804729550864,0
1993,6.9,96,1,39.51,2,7.1,65.035,27.35044707239689,0
2005,5.4,88,1,53.41,2,5.51,88.5575,27.348837209302317,0
2018,6.1,104,16,68.57,2,5.7,68.57,27.30710235550472,0
2018,6.0,105,4,68.55,2,7.1,34.20333333333333,27.299137618052338,0
2006,6.9,139,0,55.01,6,5.2,67.1,27.287834318548214,0
1998,7.3,140,18,44.48,6,10.4,88.98444444444445,27.28694852001431,0
2018,5.8,102,4,68.42,6,8.54,115.145,27.24736682461183,0
2004,5.9,95,1,51.44,2,5.51,33.845,27.233742168887314,0
2020,7.1,124,16,70.41,5,8.5,44.870000000000005,27.205163095100865,0
2015,6.6,101,16,64.46,2,2.9,64.46,27.196361442428174,0
2004,7.2,143,4,51.27,5,0.51,54.09571428571428,27.143739521750636,0
2014,5.7,85,1,64.25,0,2.2,64.25,27.13991736229572,0
2000,5.5,83,16,46.73,2,9.5,32.48,27.137049941927994,0
1988,7.1,111,16,32.07,10,5.0,32.07,27.118596293425412,0
2016,6.4,129,4,65.08,6,2.2,92.50999999999999,27.11542387640567,0
1990,6.7,110,1,35.42,2,5.7,28.923333333333332,27.108871739269087,0
2004,6.1,94,16,51.2,6,8.3,51.2,27.10667960822377,0
2006,5.5,110,16,54.61,5,7.7,48.54600000000001,27.089413418213383,0
1974,8.1,155,0,13.34,5,5.5,13.34,27.054250464762546,0
2019,6.7,90,4,69.06,3,2.0,69.06,27.012711346466578,0
2019,6.4,121,4,69.03,6,8.5,37.333333333333336,27.000976893231794,0
2018,5.7,103,4,67.75,8,9.7,49.98333333333333,26.980548119956904,0
2008,6.2,98,1,58.02,5,0.52,92.50999999999999,26.94813111784582,0
1993,6.6,86,16,38.91,6,2.0,54.19,26.935102394000577,0
2005,5.6,95,8,52.58,2,5.51,62.77,26.923831875400033,0
2002,5.5,88,1,48.36,3,2.1,104.32916666666667,26.88533703961084,0
2003,7.1,127,4,49.44,10,8.52,37.132,26.875651189127968,0
2018,7.3,118,7,67.36,2,5.0,70.25500000000001,26.825235739635385,0
1997,7.1,97,18,43.02,2,5.0,55.821538461538466,26.800955248676157,0
2010,7.0,92,16,58.4,2,5.7,66.518,26.78217242857896,0
1997,6.2,111,16,42.87,6,10.4,58.00333333333333,26.707507008618002,0
2001,6.4,118,1,47.12,2,7.3,89.905,26.61144578313253,0
2013,6.6,114,4,61.74,6,3.8,45.56166666666667,26.502735661253773,0
2010,6.2,107,9,57.74,6,10.4,57.74,26.47949719222858,0
1981,7.4,113,17,24.06,10,5.7,35.18833333333333,26.46136926037943,0
2015,6.9,123,16,62.58,1,10.4,35.7975,26.40316939291274,0
2016,5.4,99,4,63.29,2,2.9,66.89333333333333,26.369624725533413,0
2008,5.8,92,18,56.75,6,8.6,56.75,26.35826337362548,0
2006,8.5,130,1,53.09,5,9.5,187.57454545454547,26.33541399694101,0
2012,6.4,101,4,60.46,5,9.2,40.8925,26.33345032733518,0
2017,7.2,100,1,64.51,3,2.7,40.78909090909091,26.317766668309854,0
1987,6.0,110,1,29.76,2,7.1,40.0,26.191419141914192,0
2013,8.1,153,16,61.0,10,5.5,59.527142857142856,26.18508058530094,0
2005,5.9,101,18,51.1,8,9.0,51.1,26.165991039044158,0
2005,6.7,109,8,51.09,3,2.8,26.435000000000002,26.160870492852567,0
2000,7.4,118,16,45.01,10,5.5,35.51833333333334,26.138211382113823,0
2007,6.2,87,8,54.15,0,3.6,54.15,26.1162191849312,0
2016,5.9,99,4,62.68,6,8.5,62.68,26.115469707638404,0
1997,7.7,127,16,41.91,1,10.4,91.27499999999999,26.10943827224587,0
1986,7.4,114,1,28.61,5,2.5,25.68,26.10202995514331,0
2011,6.9,122,16,58.71,5,5.5,211.64000000000001,26.10039010547296,0
2003,5.1,102,1,47.94,6,2.2,59.581999999999994,26.060249150622873,0
2017,7.3,123,16,63.86,5,7.3,50.385555555555555,26.05258997734099,0
2005,6.9,128,4,50.82,5,8.5,45.03,26.022615745679534,0
2000,6.6,118,4,44.74,2,2.5,35.80428571428572,25.98141695702672,0
2012,6.4,83,17,59.65,2,2.9,82.73666666666666,25.98065352341289,0
2006,6.8,99,8,52.33,5,7.3,52.33,25.95841428630482,0
2003,6.6,104,1,47.73,6,2.2,71.42299999999999,25.946092865232163,0
1990,6.4,96,4,33.88,6,8.51,124.726,25.930225141909563,0
2007,7.0,126,16,53.7,2,5.7,36.586666666666666,25.899186892535653,0
2002,7.1,81,18,46.57,10,8.5,54.09571428571428,25.890201528839473,0
1992,6.1,102,16,36.3,6,7.5,112.40500000000002,25.870055826107606,0
2007,7.7,122,16,53.61,6,10.4,89.905,25.85578043405654,0
1995,7.5,122,16,39.39,10,5.0,39.39,25.84928360494367,0
1991,7.2,140,1,35.18,1,0.53,50.368,25.831242733892186,0
2009,5.8,92,9,55.39,5,8.5,55.39,25.818390300973725,0
2011,7.3,118,16,58.01,10,5.5,30.919999999999998,25.7891948563871,0
2019,5.7,113,4,65.85,6,3.8,65.85,25.757124850344976,0
2009,5.8,115,9,55.25,2,7.3,58.10625,25.753133492124903,0
2016,7.1,109,8,61.71,1,5.1,36.95,25.711321564428303,0
1997,6.0,124,16,41.26,6,8.5,59.965,25.70449589866058,0
1983,7.1,91,1,25.6,10,5.0,54.845454545454544,25.702811244979916,0
1994,5.4,95,1,38.09,2,0.5,58.498333333333335,25.697419463653226,0
1997,6.9,109,18,41.2,1,2.7,86.11833333333334,25.667116602637318,0
2014,4.6,113,8,60.76,5,5.0,60.76,25.665702395845724,0
2012,6.2,118,4,58.88,6,3.8,76.925,25.64527878388183,0
2016,7.1,107,4,61.43,6,2.53,71.42299999999999,25.594660244738787,0
1997,6.2,97,18,41.07,6,10.3,113.08800000000001,25.58612812792026,0
1993,7.9,144,16,36.95,10,8.52,42.085384615384605,25.57830977790598,0
2001,5.6,89,0,45.25,10,8.5,45.699999999999996,25.555346385542173,0
2010,6.9,97,1,55.68,0,3.6,146.73777777777778,25.534783575741038,0
1998,7.2,122,18,41.62,6,10.8,32.489999999999995,25.53243699197382,0
1995,6.6,111,1,38.9,2,5.7,35.18833333333333,25.527726129279227,0
2007,7.3,116,16,52.9,5,8.1,105.07529411764706,25.51335170605467,0
2001,6.5,90,4,45.17,2,2.9,54.0,25.510165662650607,0
1994,6.4,101,1,37.8,2,5.7,35.455,25.501770956316406,0
1993,7.1,120,1,36.73,1,8.52,63.142500000000005,25.42601672916066,0
2004,6.5,96,4,48.02,5,9.7,22.05,25.423100679431748,0
2011,7.7,94,9,56.82,2,7.3,13.9725,25.260162932941128,0
2006,7.8,139,16,50.87,6,5.2,117.84400000000001,25.234178000082668,0
1998,6.4,116,16,40.98,6,8.5,48.411,25.13981902765707,0
2016,6.2,111,12,60.32,2,2.9,73.28666666666666,25.132181441683926,0
1993,5.0,107,16,36.3,5,8.5,61.357777777777784,25.128353042976638,0
2002,7.5,113,16,45.06,5,8.3,20.836363636363636,25.050729673384296,0
2013,7.3,114,4,58.24,3,2.7,54.0,25.000313004720116,0
2014,8.1,99,4,59.1,3,10.3,29.285555555555554,24.964499861660343,0
1998,7.5,124,4,40.57,2,5.8,145.96800000000002,24.88829814426665,0
2016,6.0,94,1,59.69,2,5.5,36.326,24.86969347238252,0
2012,5.8,89,8,57.01,0,2.2,57.01,24.830797273592104,0
2005,5.1,115,1,48.48,6,10.3,96.655,24.82440793684659,0
2011,6.5,109,16,55.8,2,5.5,66.518,24.80670699855887,0
1994,4.7,109,1,36.76,2,2.5,81.21249999999999,24.800134930005054,0
2001,5.9,87,16,43.91,6,8.51,43.91,24.798569277108438,0
2010,6.8,103,4,54.01,8,9.7,127.54222222222221,24.768923508005987,0
2014,6.2,117,4,58.61,6,10.6,19.573333333333334,24.757518390726105,0
2005,6.7,95,1,48.32,2,5.8,58.10625,24.74247919778109,0
1993,6.7,104,1,35.74,3,2.3,46.03000000000001,24.740698009806756,0
1997,7.5,154,11,39.67,10,8.52,85.19,24.713944554044236,0
1987,4.9,88,1,28.06,2,10.0,28.06,24.695269526952693,0
1995,6.0,134,1,37.6,6,5.2,103.95,24.674614459149076,0
1996,6.8,110,16,38.62,3,8.52,23.762,24.622250557857832,0
1996,7.0,92,9,38.62,2,2.5,84.20769230769231,24.622250557857832,0
1998,6.5,104,4,40.06,8,9.5,52.63416666666666,24.57543070395174,0
2007,7.8,123,4,50.93,5,9.2,37.95,24.563232559345266,0
2019,6.2,108,4,62.74,3,8.5,21.0,24.540653198339314,0
1998,4.7,100,16,40.0,8,9.7,37.345,24.53862276979704,0
1999,5.6,93,16,40.85,10,7.7,40.85,24.523487918355094,0
2011,6.1,111,4,55.1,6,3.8,48.78666666666667,24.495511749473007,0
2005,6.5,104,9,47.81,5,8.5,35.23666666666667,24.48133134200981,0
2010,6.5,115,4,53.37,2,5.7,47.099999999999994,24.47542024851471,0
2016,6.1,118,4,58.7,6,10.4,48.411,24.457212377766023,0
2008,6.1,86,18,52.6,8,9.7,52.6,24.430742792118064,0
2007,6.2,94,16,50.65,6,8.3,29.536666666666665,24.428190244076923,0
2007,6.5,104,9,50.57,2,0.52,57.833333333333336,24.389606725428827,0
1989,6.4,97,4,30.22,3,10.3,38.715,24.377520838935197,0
2019,6.2,128,4,62.25,6,3.8,212.66,24.34899046217122,0
2013,8.1,134,16,56.67,1,2.53,25.805,24.326369127360728,0
2011,7.5,93,4,54.71,6,5.5,35.696666666666665,24.322131539268025,0
2010,6.5,105,1,53.03,3,2.7,62.99249999999999,24.31949664190997,0
1993,7.0,120,16,35.11,6,1.2,66.72571428571429,24.30458609749063,0
2004,6.2,86,9,45.86,6,10.0,45.86,24.279537633459807,0
2005,7.2,144,16,47.4,6,5.2,77.35947368421053,24.271388948154463,0
2005,7.5,164,16,47.4,6,2.53,138.73962962962963,24.271388948154463,0
2004,6.5,110,9,45.81,2,5.7,56.56,24.253066266654898,0
2011,5.6,118,4,54.54,2,5.5,74.53916666666667,24.246555550204317,0
1989,6.6,114,0,30.05,6,8.5,26.925,24.24038720086045,0
2003,7.7,102,4,44.59,2,5.0,13.933333333333332,24.239184597961497,0
2021,6.3,112,16,65.63,8,9.7,60.17999999999999,24.22041574751425,0
2008,6.5,104,1,52.08,6,3.7,74.07333333333332,24.189222140941233,0
2006,5.8,105,4,48.75,6,10.8,32.875,24.182547228308046,0
1995,6.4,102,18,36.85,6,10.4,36.85,24.1824346494586,0
2009,6.3,146,18,51.86,2,5.0,97.55799999999999,24.172986477856963,0
2005,6.6,97,1,47.14,2,7.1,36.326,24.138254747173026,0
2019,7.2,109,4,61.7,1,5.0,23.993333333333336,24.133858819533565,0
2020,6.7,100,8,62.34,3,5.1,62.34,24.08705961296106,0
1996,6.4,106,4,37.77,2,7.5,105.07529411764706,24.080331526936572,0
2010,6.2,133,9,52.47,5,5.0,50.368,24.062681289855103,0
2002,6.4,116,0,43.25,6,3.8,52.330000000000005,24.04447533009034,0
2016,7.2,139,4,57.68,5,5.0,36.330000000000005,24.032231856039935,0
2009,5.4,101,16,51.55,8,9.7,31.13,24.028489258263143,0
2018,6.2,102,0,60.31,2,5.0,60.31,24.017665787669387,0
2002,6.2,101,4,43.06,6,3.7,50.45666666666667,23.938846421125785,0
2005,4.1,89,9,46.75,5,8.5,30.86,23.93855344570087,0
1995,6.6,109,1,36.47,2,5.0,38.349999999999994,23.933063545882092,0
2013,6.1,88,16,55.7,6,7.7,27.87,23.90998341969283,0
1998,6.7,143,18,38.97,2,5.0,62.83888888888888,23.906753233474767,0
1981,6.0,87,0,21.72,8,9.7,32.2225,23.887819631564476,0
2012,6.3,103,16,54.76,6,2.6,80.07833333333333,23.85080615158575,0
2010,6.4,107,16,52.0,6,3.8,22.74333333333333,23.847139833666198,0
2018,5.6,111,4,59.87,6,3.7,59.87,23.8424415637169,0
2012,6.6,88,18,54.73,2,2.9,34.58,23.83773960329233,0
2015,6.6,124,1,56.45,1,5.0,84.28500000000001,23.816857018694858,0
2005,5.9,129,1,46.46,6,3.3,75.84222222222222,23.79005760614465,0
2020,7.4,102,1,61.56,0,2.2,165.025,23.785681581230072,0
2014,6.2,92,4,56.28,6,5.8,56.28,23.773300375875536,0
2003,6.6,121,16,43.73,6,8.52,64.88636363636364,23.77168742921857,0
1990,5.8,113,4,31.05,6,2.35,48.418333333333344,23.764270680528096,0
2003,6.7,113,9,43.61,2,5.7,43.61,23.706455266138164,0
2017,5.5,116,16,58.06,6,10.3,107.565,23.686397965618823,0
2012,6.4,95,4,54.33,5,7.7,27.185,23.663518959380088,0
2019,6.1,102,1,60.48,6,2.2,69.3325,23.656657721319117,0
1997,7.1,136,1,37.96,3,1.2,32.17,23.648634617381376,0
2007,7.2,119,16,49.03,10,5.5,67.60000000000001,23.646873991452942,0
2004,6.9,96,8,44.54,2,2.9,47.36666666666667,23.580693549810285,0
1999,6.7,148,1,39.26,5,5.52,82.61,23.56896292961128,0
1987,6.9,112,1,26.71,2,5.5,74.53916666666667,23.50715071507151,0
2001,6.5,123,9,41.58,2,10.4,55.821538461538466,23.48268072289157,0
1990,6.3,108,18,30.67,6,8.3,23.762,23.473435805854965,0
1972,6.1,88,1,9.81,6,7.5,15.85,23.459545635711436,0
2016,7.4,106,4,56.25,5,5.5,56.25,23.436425830482772,0
2011,6.5,100,8,52.7,2,0.5,40.419999999999995,23.428556609750046,0
2017,6.2,132,9,57.39,5,7.0,57.39,23.413061991850917,0
1995,6.0,96,1,35.62,5,7.1,50.799,23.37525976156622,0
1998,5.6,99,16,38.07,8,9.7,29.225,23.354634221154335,0
2001,7.2,137,1,41.31,2,5.5,28.06625,23.330195783132535,0
2006,6.5,125,18,46.98,8,9.0,29.119999999999997,23.304534744326396,0
2003,5.5,94,1,42.73,3,2.1,42.73,23.228086070215173,0
1995,6.9,78,1,35.35,0,2.2,76.70666666666666,23.198075030077653,0
2018,6.3,119,4,58.25,6,3.7,29.215,23.197297830073648,0
1995,5.7,110,4,35.32,6,10.3,62.0375,23.178387837690035,0
2002,7.5,110,9,41.68,5,5.5,32.43,23.171646977067407,0
2018,6.2,143,4,58.03,6,3.8,80.72,23.109685718097406,0
2016,5.7,92,18,55.46,2,2.9,71.72,23.107274249930214,0
2000,6.6,119,16,39.79,3,5.7,20.836363636363636,23.106852497096405,0
2002,6.3,115,16,41.54,10,5.5,41.224999999999994,23.09381514940931,0
2007,5.9,96,4,47.85,5,7.5,47.85,23.0777670913935,0
2009,5.3,88,8,49.49,2,0.5,79.59,23.06828192805903,0
2010,6.4,101,18,50.29,2,7.5,32.96333333333333,23.06293581221294,0
1982,8.0,95,16,22.24,5,7.1,27.655714285714286,23.046632124352328,0
2009,5.3,102,4,49.44,6,2.2,86.7725,23.044975924898733,0
1998,7.0,123,4,37.56,2,10.4,59.36888888888888,23.041766780839424,0
2017,7.4,125,4,56.47,1,5.9,37.95,23.037734983094985,0
2011,5.8,113,1,51.8,2,0.53,27.8,23.028448432353933,0
2008,6.6,165,4,49.55,3,5.7,61.974000000000004,23.014131280407796,0
1999,6.8,97,4,38.33,5,5.5,24.515,23.010655860723396,0
2014,6.3,108,16,54.45,2,10.0,70.25500000000001,23.000287943610928,0
2007,6.8,98,1,47.64,2,5.7,49.745000000000005,22.976485354942245,0
